"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"108000148","강북문화정보도서관","일반차로","09236","37.6253893015","127.0369290562","설치   "
"108000149","동문굿모닝힐","일반차로","09237","37.6235474611","127.0377556282","설치   "
"108000150","동문굿모닝힐","일반차로","09238","37.6237403890","127.0374543779","설치   "
"108000151","북서울꿈의숲서문","일반차로","09239","37.6225842756","127.0375263014","설치   "
"108000152","꿈의숲롯데캐슬아파트","일반차로","09240","37.6179925377","127.0358153703","설치   "
"108000153","꿈의숲롯데캐슬아파트","일반차로","09241","37.6185988921","127.0359374797","설치   "
"108000154","경남아너스빌.꿈의숲해링턴아파트","일반차로","09242","37.6164972882","127.0345036012","설치   "
"108000155","경남아너스빌.꿈의숲해링턴아파트","일반차로","09243","37.6167487855","127.0345744355","설치   "
"108000156","송중초등학교","일반차로","09244","37.6164216339","127.0311622280","설치   "
"108000157","송중초등학교","일반차로","09245","37.6165541394","127.0316486841","설치   "
"108000158","수유3동우체국","일반차로","09246","37.6400256713","127.0275793554","설치   "
"108000159","수유3동우체국","일반차로","09247","37.6400597793","127.0281157885","설치   "
"108000160","수유역.노스페이스문화센터","일반차로","09248","37.6389518521","127.0268973970","설치   "
"108000161","수유역6번출구","일반차로","09249","37.6376933332","127.0250607476","설치   "
"108000165","미아역8번출구.신일중고","일반차로","09253","37.6273785390","127.0255444490","설치   "
"108000172","미아사거리역.송천동우체국","일반차로","09260","37.6153850288","127.0297349566","설치   "
"108000173","미아사거리역","일반차로","09261","37.6105034099","127.0305298034","설치   "
"108000175","한신대학교","일반차로","09263","37.6353758860","127.0130710226","설치   "
"108000178","수유사거리","일반차로","09266","37.6346209227","127.0243325744","설치   "
"108000179","수유사거리","일반차로","09267","37.6349248841","127.0249133041","설치   "
"108000181","송중동주민센터앞","일반차로","09269","37.6160580688","127.0333691522","설치   "
"108000182","송중동경남아너스빌정문","일반차로","09270","37.6133360851","127.0340715248","설치   "
"108000183","북서울꿈의숲서문","일반차로","09271","37.6227175379","127.0378333766","설치   "
"108000184","수유역.강북구청","일반차로","09272","37.6386311446","127.0260514034","미설치  "
"108000185","삼각산보건지소","일반차로","09273","37.6176730000","127.0154380000","설치   "
"108000186","삼각산보건지소","일반차로","09274","37.6174683906","127.0152813623","설치   "
"108000187","삼각산동삼각산아이원아파트후문","일반차로","09275","37.6163478290","127.0188312494","설치   "
"108000188","삼각산동삼각산아이원아파트후문","일반차로","09276","37.6162710915","127.0187454371","설치   "
"108000189","롯데백화점미아점","일반차로","09277","37.6147094130","127.0307561737","미설치  "
"108000190","우이동주민센터입구","일반차로","09278","37.6476640054","127.0123580949","설치   "
"108000192","솔샘터널","일반차로","09283","37.6187431808","127.0092116202","미설치  "
"108000193","우이동도선사입구","일반차로","09286","37.6627897127","127.0129571525","설치   "
"108000194","우이동차고지기점","일반차로","09289","37.6630320000","127.0117380000","미설치  "
"108000195","한성운수종점","일반차로","09290","37.6346180000","127.0352970000","미설치  "
"108000196","화계사입구.종점","일반차로","09291","37.6324130000","127.0134300000","미설치  "
"108000198","SK아파트벽산아파트상가","일반차로","09293","37.6196972385","127.0111164185","미설치  "
"108000199","우이동차고지종점","일반차로","09294","37.6631290000","127.0121470000","미설치  "
"108000200","삼각산동삼각산아이원아파트정문","일반차로","09295","37.6161778465","127.0166880013","설치   "
"108000203","삼각산동삼각산아이원아파트정문","일반차로","09298","37.6163580980","127.0164422295","설치   "
"108000204","삼각산고.래미안트리베라","일반차로","09303","37.6144686987","127.0212027862","설치   "
"108000205","삼각산고.래미안트리베라","일반차로","09302","37.6144302952","127.0218143938","설치   "
"108000339","미아사거리역2번출구","일반차로","09739","37.6130230000","127.0304380000","미설치  "
"108000364","방천시장입구","일반차로","09304","37.6111758164","127.0330881115","설치   "
"108000365","화계사입구.한신대학교대학원","일반차로","09305","37.6332570000","127.0134300000","설치   "
"108000366","북서울꿈의숲","일반차로","09767","37.6189853257","127.0440958536","미설치  "
"108000367","삼각산119안전센터","일반차로","09307","37.6195492990","127.0151790977","설치   "
"108000368","삼각산119안전센터","일반차로","09308","37.6197921935","127.0153453647","미설치  "
"108000369","미아사거리역.롯데백화점","일반차로","09306","37.6140792311","127.0302283114","설치   "
"108000371","무량사입구","일반차로","09311","37.6463230000","127.0078420000","미설치  "
